TYPE,ID,EMPLOYEE,Supplier,Cuenta,Proyecto,Producto,Rubro,Descripcion,Currency,"Net amount","Tax amount","Gross amount",State,"Asked at",Mes,Semana,Notes,"Additional info","Link to the request"
BUDGET,F-897,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-898,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-899,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-900,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-901,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-902,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-903,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"GERENTE ADMINISTRATIVO",,,,15950,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-904,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-905,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,F-906,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-907,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-908,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-909,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-910,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-911,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-912,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-913,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-914,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-915,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-916,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-917,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-918,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-919,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-920,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-921,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-922,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-923,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-924,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-925,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-926,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-927,,,,"GASTO FIJO",ADMINISTRACION,NOMINA,"AUXILIAR ADMINISTRATIVO",,,,6583.6728,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-928,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-929,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-930,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-931,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-932,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-933,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-934,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-935,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-936,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-937,,,,"GASTO VARIABLE",COMPRAS,BONO,"AUXILIAR COMPRAS BONO",,,,2320,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-938,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-939,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-940,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-941,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-942,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-943,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-944,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-945,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-946,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-947,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-948,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-949,,,,"GASTO VARIABLE",ALMACEN,BONO,"JEFE DE ALMACEN BONO",,,,2320,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-950,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-951,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-952,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-953,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-954,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-955,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-956,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-957,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-958,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-959,,,,"GASTO VARIABLE","MESA DE CONTROL",BONO,"MESA DE CONTROL BONO",,,,2320,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-960,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-961,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-962,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-963,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-964,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-965,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-966,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-967,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-968,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-969,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-970,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-971,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"GERENTE ADMINISTRATIVO BONO",,,,8120,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-972,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-973,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-974,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-975,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-976,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-977,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-978,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-979,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-980,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-981,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-982,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-983,,,,"GASTO VARIABLE",ADMINISTRACION,BONO,"AUXILIAR ADMINISTRATIVO",,,,2320,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-984,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-985,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-986,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-987,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-988,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-989,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-990,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-991,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-992,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-993,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-994,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-995,,,,"GASTO FIJO",ADMINISTRACION,"SERVICIOS PROFESIONALES",CONTADOR,,,,5800,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-996,,,,"GASTO FIJO",ADMINISTRACION,SEGURO,"SEGURO DE OFICINA",,,,38326.4,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-997,,,,"GASTO FIJO",ADMINISTRACION,SEGURO,"SEGURO DE BODEGA",,,,38326.4,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-998,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-999,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1000,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1001,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1002,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1003,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1004,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1005,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1006,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1007,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1008,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1009,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO MECANICO",,,,6960,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1010,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-1011,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1012,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1013,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1014,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1015,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1016,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1017,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1018,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1019,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1020,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1021,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,"MANTENIMIENTO ELECTRONICO",,,,2320,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1022,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-1023,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1024,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1025,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1026,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1027,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1028,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1029,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1030,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1031,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1032,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1033,,,,"GASTO FIJO",ALMACEN,MANTENIMIENTO,VEHICULOS,,,,4640,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1034,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,01/12/2015,12/2015,49-15,,,
BUDGET,F-1035,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1036,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1037,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1038,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1039,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1040,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1041,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1042,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1043,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1044,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1045,,,,"GASTO FIJO",TESORERIA,NOMINA,"NOMINA TESORERIA",,,,24360,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1046,,,CAMPO,CAMPO,NOMINA,,"GERENTE DE OPERACIONES",,,,9231.86,0-BUDGET,29/12/2014,12/2014,01-14,,,
BUDGET,F-1047,,,CAMPO,CAMPO,NOMINA,,"GERENTE DE OPERACIONES",,,,9231.86,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1048,,,CAMPO,CAMPO,NOMINA,,"GERENTE DE OPERACIONES",,,,9231.86,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,F-1049,,,CAMPO,CAMPO,NOMINA,,"GERENTE DE OPERACIONES",,,,9231.86,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1050,,,CAMPO,CAMPO,NOMINA,,"GERENTE DE OPERACIONES",,,,9231.86,0-BUDGET,23/02/2015,02/2015,09-15,,,
